step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed
0.0,0,0.0,0.0,0.0
5.0,0,0.0,0.0,12.815649603268767
10.0,0,0.0,0.0,13.64720721110434
15.0,0,0.0,0.0,13.437525727671677
20.0,0,0.0,0.0,13.613084873740695
25.0,0,0.0,0.0,13.451167812920296
30.0,0,0.0,0.0,13.546833174303137
35.0,0,0.0,0.0,13.62525557696042
40.0,0,0.0,0.0,13.303224090964212
45.0,0,0.0,0.0,13.035958222053805
50.0,1,3.0,0.125,12.227233715541049
55.0,1,8.0,0.3333333333333333,11.352830279655985
60.0,3,22.0,0.9166666666666666,9.233468604865015
65.0,6,50.0,1.5151515151515151,10.169580390488836
70.0,4,35.0,1.0606060606060606,10.12216417702222
75.0,5,59.0,1.7878787878787878,10.932381776826432
80.0,3,62.0,1.878787878787879,11.28530231770176
85.0,4,79.0,2.1944444444444446,10.924566578909122
90.0,3,39.0,1.0833333333333333,9.856170984942128
95.0,6,36.0,0.8,10.23675735169249
100.0,6,54.0,1.2,10.621448423899121
105.0,7,89.0,2.022727272727273,10.891490664924138
110.0,4,68.0,1.5454545454545454,10.889961767956002
115.0,7,95.0,2.2093023255813953,10.875221987609972
120.0,6,44.0,1.1,9.645312088135853
125.0,6,62.0,1.2156862745098038,10.6858262053206
130.0,7,75.0,1.4705882352941178,10.308504528526209
135.0,8,114.0,2.28,10.915765282362166
140.0,6,132.0,2.693877551020408,10.71556012623832
145.0,8,168.0,3.4285714285714284,10.307715161260067
150.0,8,130.0,2.8260869565217392,9.22205647071004
155.0,11,121.0,2.2830188679245285,9.826287772554842
160.0,9,64.0,1.2549019607843137,9.717666306479641
165.0,8,81.0,1.5,10.590966417517857
170.0,6,98.0,1.849056603773585,11.001644799151514
175.0,6,120.0,2.3529411764705883,10.029955751590979
180.0,8,83.0,1.6938775510204083,9.327674619900398
185.0,11,131.0,2.381818181818182,9.913577631590584
190.0,8,87.0,1.6111111111111112,10.403985663299206
195.0,6,89.0,1.679245283018868,10.943049179752474
200.0,5,58.0,1.1153846153846154,11.093298705709142
205.0,6,84.0,1.5555555555555556,10.38193305221193
210.0,8,68.0,1.2830188679245282,9.873900315049642
215.0,9,89.0,1.459016393442623,10.363039293053578
220.0,10,130.0,2.1666666666666665,9.964417194777552
225.0,12,187.0,3.2241379310344827,9.965982301103262
230.0,11,225.0,4.166666666666667,9.70831334873634
235.0,9,253.0,4.865384615384615,9.930178186445794
240.0,12,296.0,6.040816326530612,9.059170604976522
245.0,13,360.0,6.0,9.351429016475192
250.0,11,282.0,4.947368421052632,9.673482014608387
255.0,9,307.0,5.581818181818182,10.526209646293331
260.0,5,150.0,2.8846153846153846,10.984356469746409
265.0,3,30.0,0.6,10.797894882152582
270.0,6,48.0,0.9795918367346939,10.262711198407475
275.0,9,88.0,1.5714285714285714,10.27987031727197
280.0,10,132.0,2.357142857142857,10.295225132188945
285.0,10,182.0,3.0847457627118646,10.722284054141944
290.0,7,168.0,2.896551724137931,10.689443935608027
295.0,5,145.0,2.6363636363636362,10.920029145360976
300.0,6,79.0,1.462962962962963,10.161716649313517
305.0,7,41.0,0.6833333333333333,9.708348411675892
310.0,10,83.0,1.456140350877193,9.592215628931118
315.0,12,138.0,2.5555555555555554,9.742385969816372
320.0,10,175.0,3.5,9.568710690011038
325.0,9,203.0,3.980392156862745,9.054674413571414
330.0,10,174.0,3.5510204081632653,9.133781287752843
335.0,9,163.0,2.810344827586207,9.854994599841858
340.0,8,67.0,1.1551724137931034,9.433873588705461
345.0,9,88.0,1.5714285714285714,9.884383591985832
350.0,8,105.0,1.9444444444444444,10.266430959864566
355.0,7,133.0,2.509433962264151,10.681941645129996
360.0,6,121.0,2.372549019607843,10.243781115137164
365.0,6,122.0,1.967741935483871,10.5805888336641
370.0,6,38.0,0.6229508196721312,10.529233153420103
375.0,7,72.0,1.263157894736842,10.709260668851076
380.0,4,48.0,0.8571428571428571,11.328746533320768
385.0,5,70.0,1.2962962962962963,10.245674707486327
390.0,7,47.0,0.8867924528301887,10.24224657980156
395.0,5,64.0,1.0666666666666667,10.796554626561718
400.0,9,59.0,1.0350877192982457,10.426957975352986
405.0,7,68.0,1.1929824561403508,10.841642381395687
410.0,5,76.0,1.3571428571428572,11.16915056452825
415.0,6,106.0,1.962962962962963,10.53089765294252
420.0,9,101.0,1.9803921568627452,9.540739507823227
